Name,Patch,Ran,Time_since_ran,Total_runs,Patches_since_debut,Run_frequency,Is_archon,Is_chronicle,Element,Weapon
Varesa,5.6,0,1,1,2,1.0,0,0,Electro,Catalyst
Varesa,5.7,0,2,1,3,1.0,0,0,Electro,Catalyst
Varesa,5.8,0,3,1,4,1.0,0,0,Electro,Catalyst
Varesa,Luna I,0,4,1,5,1.0,0,0,Electro,Catalyst
Varesa,Luna II,0,5,1,6,1.0,0,0,Electro,Catalyst
Varesa,Luna III,1,0,2,7,1.0,0,0,Electro,Catalyst
Varesa,Luna IV,0,1,2,8,0.2857142857142857,0,0,Electro,Catalyst
Varesa,Luna V,0,2,2,9,0.2857142857142857,0,0,Electro,Catalyst
Varesa,Luna VI,0,3,2,10,0.2857142857142857,0,0,Electro,Catalyst
Escoffier,5.6,1,0,1,1,0,0,0,Cryo,Polearm
Escoffier,5.7,0,1,1,2,1.0,0,0,Cryo,Polearm
Escoffier,5.8,0,2,1,3,1.0,0,0,Cryo,Polearm
Escoffier,Luna I,0,3,1,4,1.0,0,0,Cryo,Polearm
Escoffier,Luna II,0,4,1,5,1.0,0,0,Cryo,Polearm
Escoffier,Luna III,0,5,1,6,1.0,0,0,Cryo,Polearm
Escoffier,Luna IV,0,6,1,7,1.0,0,0,Cryo,Polearm
Escoffier,Luna V,1,0,2,8,1.0,0,0,Cryo,Polearm
Escoffier,Luna VI,0,1,2,9,0.25,0,0,Cryo,Polearm
Skirk,5.7,1,0,1,1,0,0,0,Cryo,Sword
Skirk,5.8,0,1,1,2,1.0,0,0,Cryo,Sword
Skirk,Luna I,0,2,1,3,1.0,0,0,Cryo,Sword
Skirk,Luna II,0,3,1,4,1.0,0,0,Cryo,Sword
Skirk,Luna III,0,4,1,5,1.0,0,0,Cryo,Sword
Skirk,Luna IV,0,5,1,6,1.0,0,0,Cryo,Sword
Skirk,Luna V,1,0,2,7,1.0,0,0,Cryo,Sword
Skirk,Luna VI,0,1,2,8,0.2857142857142857,0,0,Cryo,Sword
Ineffa,5.8,1,0,1,1,0,0,0,Electro,Polearm
Ineffa,Luna I,0,1,1,2,1.0,0,0,Electro,Polearm
Ineffa,Luna II,0,2,1,3,1.0,0,0,Electro,Polearm
Ineffa,Luna III,0,3,1,4,1.0,0,0,Electro,Polearm
Ineffa,Luna IV,1,0,2,5,1.0,0,0,Electro,Polearm
Ineffa,Luna V,0,1,2,6,0.4,0,0,Electro,Polearm
Ineffa,Luna VI,0,2,2,7,0.4,0,0,Electro,Polearm
Lauma,Luna I,1,0,1,1,0,0,0,Dendro,Catalyst
Lauma,Luna II,0,1,1,2,1.0,0,0,Dendro,Catalyst
Lauma,Luna III,0,2,1,3,1.0,0,0,Dendro,Catalyst
Lauma,Luna IV,0,3,1,4,1.0,0,0,Dendro,Catalyst
Lauma,Luna V,0,4,1,5,1.0,0,0,Dendro,Catalyst
Lauma,Luna VI,1,0,2,6,1.0,0,0,Dendro,Catalyst
Flins,Luna I,1,0,1,1,0,0,0,Electro,Polearm
Flins,Luna II,0,1,1,2,1.0,0,0,Electro,Polearm
Flins,Luna III,0,2,1,3,1.0,0,0,Electro,Polearm
Flins,Luna IV,0,3,1,4,1.0,0,0,Electro,Polearm
Flins,Luna V,1,0,2,5,1.0,0,0,Electro,Polearm
Flins,Luna VI,0,1,2,6,0.4,0,0,Electro,Polearm
Nefer,Luna II,1,0,1,1,0,0,0,Dendro,Catalyst
Nefer,Luna III,0,1,1,2,1.0,0,0,Dendro,Catalyst
Nefer,Luna IV,0,2,1,3,1.0,0,0,Dendro,Catalyst
Nefer,Luna V,0,3,1,4,1.0,0,0,Dendro,Catalyst
Nefer,Luna VI,1,0,2,5,1.0,0,0,Dendro,Catalyst
Durin,Luna III,1,0,1,1,0,0,0,Pyro,Sword
Durin,Luna IV,0,1,1,2,1.0,0,0,Pyro,Sword
Durin,Luna V,0,2,1,3,1.0,0,0,Pyro,Sword
Durin,Luna VI,0,3,1,4,1.0,0,0,Pyro,Sword
Columbina,Luna IV,1,0,1,1,0,1,0,Hydro,Catalyst
Columbina,Luna V,0,1,1,2,1.0,1,0,Hydro,Catalyst
Columbina,Luna VI,0,2,1,3,1.0,1,0,Hydro,Catalyst
Zibai,Luna IV,1,0,1,1,0,0,0,Geo,Sword
Zibai,Luna V,0,1,1,2,1.0,0,0,Geo,Sword
Zibai,Luna VI,0,2,1,3,1.0,0,0,Geo,Sword
Varka,Luna V,1,0,1,1,0,0,0,Anemo,Claymore
Varka,Luna VI,0,1,1,2,1.0,0,0,Anemo,Claymore
Linnea,Luna VI,1,0,1,1,0,0,0,Geo,Bow
